asn,prefix,as_path
28378,1.2.0.0/16,"(28378, 174, 10886, 27)"
131954,1.2.3.0/24,"(131954, 2516, 2152, 25)"
27823,1.2.0.0/16,"(27823, 174, 10886, 27)"
27823,1.2.3.0/24,"(27823, 3356, 2152, 25)"
7201,1.2.0.0/16,"(7201, 174, 10886, 27)"
208446,1.2.3.0/24,"(208446, 16276, 2152, 25)"
27634,1.2.0.0/16,"(27634, 174, 10886, 27)"
27634,1.2.3.0/24,"(27634, 6461, 2152, 25)"
17361,1.2.0.0/16,"(17361, 174, 10886, 27)"
48921,1.2.3.0/24,"(48921, 3356, 2152, 25)"
48921,1.2.0.0/16,"(48921, 3356, 10886, 27)"
27630,1.2.0.0/16,"(27630, 174, 10886, 27)"
17357,1.2.0.0/16,"(17357, 174, 10886, 27)"
17145,1.2.0.0/16,"(17145, 174, 10886, 27)"
2939,1.2.3.0/24,"(2939, 3356, 2152, 25)"
2939,1.2.0.0/16,"(2939, 3356, 10886, 27)"
27616,1.2.0.0/16,"(27616, 174, 10886, 27)"
42449,1.2.0.0/16,"(42449, 174, 10886, 27)"
63202,1.2.0.0/16,"(63202, 174, 10886, 27)"
27593,1.2.0.0/16,"(27593, 174, 10886, 27)"
48342,1.2.3.0/24,"(48342, 8220, 2152, 25)"
11360,1.2.3.0/24,"(11360, 3356, 2152, 25)"
11360,1.2.0.0/16,"(11360, 3356, 10886, 27)"
32650,1.2.0.0/16,"(32650, 174, 10886, 27)"
32648,1.2.0.0/16,"(32648, 174, 10886, 27)"
27561,1.2.3.0/24,"(27561, 6939, 2152, 25)"
27561,1.2.0.0/16,"(27561, 174, 10886, 27)"
27559,1.2.0.0/16,"(27559, 174, 10886, 27)"
27559,1.2.3.0/24,"(27559, 3356, 2152, 25)"
202149,1.2.0.0/16,"(202149, 286, 10886, 27)"
202149,1.2.3.0/24,"(202149, 3356, 2152, 25)"
27400,1.2.0.0/16,"(27400, 174, 10886, 27)"
27400,1.2.3.0/24,"(27400, 3356, 2152, 25)"
131160,1.2.3.0/24,"(131160, 2516, 2152, 25)"
47074,1.2.0.0/16,"(47074, 6461, 10886, 27)"
47074,1.2.3.0/24,"(47074, 6461, 2152, 25)"
27395,1.2.0.0/16,"(27395, 174, 10886, 27)"
27602,1.2.3.0/24,"(27602, 6939, 2152, 25)"
27602,1.2.0.0/16,"(27602, 174, 10886, 27)"
139138,1.2.3.0/24,"(139138, 3356, 2152, 25)"
139138,1.2.0.0/16,"(139138, 3356, 10886, 27)"
400914,1.2.0.0/16,"(400914, 1299, 10886, 27)"
22527,1.2.3.0/24,"(22527, 3356, 2152, 25)"
22527,1.2.0.0/16,"(22527, 3356, 10886, 27)"
400893,1.2.0.0/16,"(400893, 174, 10886, 27)"
131078,1.2.3.0/24,"(131078, 2516, 2152, 25)"
27313,1.2.0.0/16,"(27313, 174, 10886, 27)"
27313,1.2.3.0/24,"(27313, 3356, 2152, 25)"
17040,1.2.0.0/16,"(17040, 174, 10886, 27)"
17040,1.2.3.0/24,"(17040, 11404, 2152, 25)"
27296,1.2.0.0/16,"(27296, 174, 10886, 27)"
40800,1.2.0.0/16,"(40800, 174, 10886, 27)"
40800,1.2.3.0/24,"(40800, 3356, 2152, 25)"
27288,1.2.0.0/16,"(27288, 174, 10886, 27)"
262215,1.2.0.0/16,"(262215, 174, 10886, 27)"
6528,1.2.3.0/24,"(6528, 1828, 2152, 25)"
6528,1.2.0.0/16,"(6528, 3356, 10886, 27)"
400835,1.2.0.0/16,"(400835, 286, 10886, 27)"
400835,1.2.3.0/24,"(400835, 6461, 2152, 25)"
27281,1.2.0.0/16,"(27281, 174, 10886, 27)"
27281,1.2.3.0/24,"(27281, 3356, 2152, 25)"
27265,1.2.0.0/16,"(27265, 174, 10886, 27)"
6492,1.2.3.0/24,"(6492, 2152, 25)"
27245,1.2.0.0/16,"(27245, 174, 10886, 27)"
58272,1.2.3.0/24,"(58272, 49544, 2152, 25)"
399188,1.2.0.0/16,"(399188, 174, 10886, 27)"
205689,1.2.3.0/24,"(205689, 6939, 2152, 25)"
205689,1.2.0.0/16,"(205689, 174, 10886, 27)"
27235,1.2.0.0/16,"(27235, 174, 10886, 27)"
27235,1.2.3.0/24,"(27235, 3356, 2152, 25)"
62782,1.2.0.0/16,"(62782, 174, 10886, 27)"
33642,1.2.3.0/24,"(33642, 3356, 2152, 25)"
33642,1.2.0.0/16,"(33642, 3356, 10886, 27)"
212087,1.2.0.0/16,"(212087, 174, 10886, 27)"
43915,1.2.0.0/16,"(43915, 6461, 10886, 27)"
43915,1.2.3.0/24,"(43915, 6461, 2152, 25)"
21537,1.2.3.0/24,"(21537, 3356, 2152, 25)"
21537,1.2.0.0/16,"(21537, 3356, 10886, 27)"
42290,1.2.0.0/16,"(42290, 174, 10886, 27)"
27029,1.2.3.0/24,"(27029, 6939, 2152, 25)"
27029,1.2.0.0/16,"(27029, 174, 10886, 27)"
27020,1.2.0.0/16,"(27020, 174, 10886, 27)"
27020,1.2.3.0/24,"(27020, 3356, 2152, 25)"
26997,1.2.0.0/16,"(26997, 174, 10886, 27)"
32075,1.2.0.0/16,"(32075, 174, 10886, 27)"
32075,1.2.3.0/24,"(32075, 3356, 2152, 25)"
400119,1.2.0.0/16,"(400119, 174, 10886, 27)"
400119,1.2.3.0/24,"(400119, 3356, 2152, 25)"
47318,1.2.0.0/16,"(47318, 174, 10886, 27)"
26970,1.2.0.0/16,"(26970, 174, 10886, 27)"
26962,1.2.3.0/24,"(26962, 3356, 2152, 25)"
26962,1.2.0.0/16,"(26962, 174, 10886, 27)"
31747,1.2.3.0/24,"(31747, 2516, 2152, 25)"
31747,1.2.0.0/16,"(31747, 174, 10886, 27)"
131794,1.2.3.0/24,"(131794, 9318, 2152, 25)"
26955,1.2.3.0/24,"(26955, 3356, 2152, 25)"
26955,1.2.0.0/16,"(26955, 174, 10886, 27)"
26950,1.2.0.0/16,"(26950, 174, 10886, 27)"
208028,1.2.3.0/24,"(208028, 8220, 2152, 25)"
42004,1.2.0.0/16,"(42004, 174, 10886, 27)"
206372,1.2.0.0/16,"(206372, 174, 10886, 27)"
26941,1.2.0.0/16,"(26941, 174, 10886, 27)"
26941,1.2.3.0/24,"(26941, 6461, 2152, 25)"
26932,1.2.0.0/16,"(26932, 174, 10886, 27)"
56302,1.2.0.0/16,"(56302, 174, 10886, 27)"
201573,1.2.0.0/16,"(201573, 174, 10886, 27)"
16659,1.2.3.0/24,"(16659, 3356, 2152, 25)"
16659,1.2.0.0/16,"(16659, 3356, 10886, 27)"
11231,1.2.3.0/24,"(11231, 3356, 2152, 25)"
11231,1.2.0.0/16,"(11231, 3356, 10886, 27)"
47443,1.2.0.0/16,"(47443, 174, 10886, 27)"
401509,1.2.0.0/16,"(401509, 286, 10886, 27)"
64022,1.2.0.0/16,"(64022, 174, 10886, 27)"
51399,1.2.0.0/16,"(51399, 174, 10886, 27)"
5733,1.2.3.0/24,"(5733, 3356, 2152, 25)"
5733,1.2.0.0/16,"(5733, 3356, 10886, 27)"
131862,1.2.3.0/24,"(131862, 3786, 2152, 25)"
213677,1.2.0.0/16,"(213677, 1299, 10886, 27)"
62490,1.2.3.0/24,"(62490, 6939, 2152, 25)"
62490,1.2.0.0/16,"(62490, 174, 10886, 27)"
197317,1.2.3.0/24,"(197317, 3292, 2152, 25)"
26859,1.2.0.0/16,"(26859, 174, 10886, 27)"
50,1.2.0.0/16,"(50, 293, 10886, 27)"
401648,1.2.0.0/16,"(401648, 174, 10886, 27)"
11166,1.2.0.0/16,"(11166, 174, 10886, 27)"
11166,1.2.3.0/24,"(11166, 6461, 2152, 25)"
31919,1.2.0.0/16,"(31919, 174, 10886, 27)"
26832,1.2.0.0/16,"(26832, 174, 10886, 27)"
26831,1.2.0.0/16,"(26831, 174, 10886, 27)"
35988,1.2.3.0/24,"(35988, 20115, 2152, 25)"
26763,1.2.0.0/16,"(26763, 174, 10886, 27)"
197208,1.2.3.0/24,"(197208, 13335, 2152, 25)"
26750,1.2.0.0/16,"(26750, 174, 10886, 27)"
26716,1.2.0.0/16,"(26716, 174, 10886, 27)"
26716,1.2.3.0/24,"(26716, 3356, 2152, 25)"
52129,1.2.3.0/24,"(52129, 6939, 2152, 25)"
52129,1.2.0.0/16,"(52129, 174, 10886, 27)"
27341,1.2.3.0/24,"(27341, 3356, 2152, 25)"
27341,1.2.0.0/16,"(27341, 3356, 10886, 27)"
31775,1.2.0.0/16,"(31775, 174, 10886, 27)"
31775,1.2.3.0/24,"(31775, 3356, 2152, 25)"
199947,1.2.3.0/24,"(199947, 6939, 2152, 25)"
26688,1.2.0.0/16,"(26688, 174, 10886, 27)"
16404,1.2.0.0/16,"(16404, 174, 10886, 27)"
26664,1.2.0.0/16,"(26664, 174, 10886, 27)"
26664,1.2.3.0/24,"(26664, 3356, 2152, 25)"
398207,1.2.0.0/16,"(398207, 6461, 10886, 27)"
398207,1.2.3.0/24,"(398207, 6461, 2152, 25)"
6118,1.2.3.0/24,"(6118, 3356, 2152, 25)"
6118,1.2.0.0/16,"(6118, 3356, 10886, 27)"
26662,1.2.0.0/16,"(26662, 174, 10886, 27)"
26662,1.2.3.0/24,"(26662, 20115, 2152, 25)"
26660,1.2.0.0/16,"(26660, 174, 10886, 27)"
26660,1.2.3.0/24,"(26660, 7843, 2152, 25)"
26858,1.2.0.0/16,"(26858, 1299, 10886, 27)"
6105,1.2.3.0/24,"(6105, 3356, 2152, 25)"
6105,1.2.0.0/16,"(6105, 3356, 10886, 27)"
62167,1.2.0.0/16,"(62167, 174, 10886, 27)"
62167,1.2.3.0/24,"(62167, 3356, 2152, 25)"
26558,1.2.0.0/16,"(26558, 174, 10886, 27)"
26558,1.2.3.0/24,"(26558, 3356, 2152, 25)"
207289,1.2.0.0/16,"(207289, 174, 10886, 27)"
26511,1.2.0.0/16,"(26511, 174, 10886, 27)"
26503,1.2.0.0/16,"(26503, 174, 10886, 27)"
26503,1.2.3.0/24,"(26503, 6461, 2152, 25)"
26483,1.2.0.0/16,"(26483, 174, 10886, 27)"
47029,1.2.3.0/24,"(47029, 3356, 2152, 25)"
47029,1.2.0.0/16,"(47029, 3356, 10886, 27)"
4986,1.2.3.0/24,"(4986, 20115, 2152, 25)"
26467,1.2.3.0/24,"(26467, 6939, 2152, 25)"
26467,1.2.0.0/16,"(26467, 174, 10886, 27)"
57286,1.2.0.0/16,"(57286, 286, 10886, 27)"
57286,1.2.3.0/24,"(57286, 3356, 2152, 25)"
393630,1.2.3.0/24,"(393630, 3356, 2152, 25)"
393630,1.2.0.0/16,"(393630, 3356, 10886, 27)"
47215,1.2.0.0/16,"(47215, 1299, 10886, 27)"
26462,1.2.0.0/16,"(26462, 174, 10886, 27)"
17903,1.2.3.0/24,"(17903, 3356, 2152, 25)"
17903,1.2.0.0/16,"(17903, 3356, 10886, 27)"
26395,1.2.3.0/24,"(26395, 3356, 2152, 25)"
26395,1.2.0.0/16,"(26395, 174, 10886, 27)"
10317,1.2.3.0/24,"(10317, 3356, 2152, 25)"
10317,1.2.0.0/16,"(10317, 3356, 10886, 27)"
51823,1.2.0.0/16,"(51823, 174, 10886, 27)"
9780,1.2.3.0/24,"(9780, 4766, 2152, 25)"
47249,1.2.3.0/24,"(47249, 3292, 2152, 25)"
26347,1.2.0.0/16,"(26347, 174, 10886, 27)"
26347,1.2.3.0/24,"(26347, 3356, 2152, 25)"
26311,1.2.3.0/24,"(26311, 6939, 2152, 25)"
26311,1.2.0.0/16,"(26311, 174, 10886, 27)"
46655,1.2.0.0/16,"(46655, 174, 10886, 27)"
46655,1.2.3.0/24,"(46655, 6461, 2152, 25)"
26208,1.2.0.0/16,"(26208, 174, 10886, 27)"
26288,1.2.0.0/16,"(26288, 174, 10886, 27)"
46642,1.2.0.0/16,"(46642, 174, 10886, 27)"
131871,1.2.3.0/24,"(131871, 4766, 2152, 25)"
32,1.2.3.0/24,"(32, 2153, 2152, 25)"
41538,1.2.0.0/16,"(41538, 174, 10886, 27)"
47030,1.2.0.0/16,"(47030, 174, 10886, 27)"
26277,1.2.3.0/24,"(26277, 6461, 2152, 25)"
26277,1.2.0.0/16,"(26277, 174, 10886, 27)"
26172,1.2.0.0/16,"(26172, 174, 10886, 27)"
26269,1.2.0.0/16,"(26269, 174, 10886, 27)"
22006,1.2.3.0/24,"(22006, 3356, 2152, 25)"
22006,1.2.0.0/16,"(22006, 174, 10886, 27)"
1790,1.2.0.0/16,"(1790, 174, 10886, 27)"
36427,1.2.0.0/16,"(36427, 174, 10886, 27)"
211068,1.2.0.0/16,"(211068, 174, 10886, 27)"
393618,1.2.3.0/24,"(393618, 6939, 2152, 25)"
393618,1.2.0.0/16,"(393618, 174, 10886, 27)"
56745,1.2.3.0/24,"(56745, 6939, 2152, 25)"
56745,1.2.0.0/16,"(56745, 174, 10886, 27)"
14702,1.2.0.0/16,"(14702, 293, 10886, 27)"
41484,1.2.3.0/24,"(41484, 6939, 2152, 25)"
41484,1.2.0.0/16,"(41484, 174, 10886, 27)"
36484,1.2.0.0/16,"(36484, 174, 10886, 27)"
26133,1.2.0.0/16,"(26133, 174, 10886, 27)"
5587,1.2.0.0/16,"(5587, 174, 10886, 27)"
47630,1.2.3.0/24,"(47630, 8220, 2152, 25)"
56647,1.2.0.0/16,"(56647, 174, 10886, 27)"
25720,1.2.3.0/24,"(25720, 3356, 2152, 25)"
25720,1.2.0.0/16,"(25720, 3356, 10886, 27)"
46473,1.2.0.0/16,"(46473, 174, 10886, 27)"
31637,1.2.3.0/24,"(31637, 8220, 2152, 25)"
202095,1.2.3.0/24,"(202095, 8220, 2152, 25)"
9948,1.2.3.0/24,"(9948, 4766, 2152, 25)"
15753,1.2.0.0/16,"(15753, 6461, 10886, 27)"
15753,1.2.3.0/24,"(15753, 6461, 2152, 25)"
46878,1.2.3.0/24,"(46878, 1828, 2152, 25)"
46878,1.2.0.0/16,"(46878, 3356, 10886, 27)"
26125,1.2.0.0/16,"(26125, 174, 10886, 27)"
25715,1.2.3.0/24,"(25715, 6939, 2152, 25)"
25715,1.2.0.0/16,"(25715, 1299, 10886, 27)"
46468,1.2.0.0/16,"(46468, 174, 10886, 27)"
214640,1.2.3.0/24,"(214640, 31898, 2152, 25)"
36294,1.2.3.0/24,"(36294, 6461, 2152, 25)"
36294,1.2.0.0/16,"(36294, 174, 10886, 27)"
26120,1.2.0.0/16,"(26120, 174, 10886, 27)"
26120,1.2.3.0/24,"(26120, 3356, 2152, 25)"
26075,1.2.0.0/16,"(26075, 174, 10886, 27)"
152204,1.2.3.0/24,"(152204, 3786, 2152, 25)"
46416,1.2.3.0/24,"(46416, 3356, 2152, 25)"
46416,1.2.0.0/16,"(46416, 174, 10886, 27)"
46821,1.2.0.0/16,"(46821, 174, 10886, 27)"
152197,1.2.3.0/24,"(152197, 3786, 2152, 25)"
26057,1.2.3.0/24,"(26057, 3356, 2152, 25)"
26057,1.2.0.0/16,"(26057, 174, 10886, 27)"
395885,1.2.0.0/16,"(395885, 174, 10886, 27)"
26054,1.2.0.0/16,"(26054, 174, 10886, 27)"
26054,1.2.3.0/24,"(26054, 6461, 2152, 25)"
399401,1.2.0.0/16,"(399401, 174, 10886, 27)"
26043,1.2.0.0/16,"(26043, 174, 10886, 27)"
394157,1.2.3.0/24,"(394157, 3356, 2152, 25)"
394157,1.2.0.0/16,"(394157, 3356, 10886, 27)"
4884,1.2.3.0/24,"(4884, 3356, 2152, 25)"
4884,1.2.0.0/16,"(4884, 3356, 10886, 27)"
46390,1.2.0.0/16,"(46390, 174, 10886, 27)"
5091,1.2.0.0/16,"(5091, 286, 10886, 27)"
5091,1.2.3.0/24,"(5091, 3356, 2152, 25)"
25844,1.2.3.0/24,"(25844, 3356, 2152, 25)"
25844,1.2.0.0/16,"(25844, 174, 10886, 27)"
15364,1.2.0.0/16,"(15364, 174, 10886, 27)"
46750,1.2.3.0/24,"(46750, 2152, 25)"
25997,1.2.0.0/16,"(25997, 174, 10886, 27)"
25997,1.2.3.0/24,"(25997, 3356, 2152, 25)"
15517,1.2.3.0/24,"(15517, 6939, 2152, 25)"
393904,1.2.3.0/24,"(393904, 3356, 2152, 25)"
393904,1.2.0.0/16,"(393904, 3356, 10886, 27)"
25985,1.2.0.0/16,"(25985, 174, 10886, 27)"
36134,1.2.0.0/16,"(36134, 174, 10886, 27)"
36134,1.2.3.0/24,"(36134, 3356, 2152, 25)"
46667,1.2.0.0/16,"(46667, 174, 10886, 27)"
46667,1.2.3.0/24,"(46667, 6461, 2152, 25)"
25892,1.2.0.0/16,"(25892, 174, 10886, 27)"
10372,1.2.3.0/24,"(10372, 3356, 2152, 25)"
10372,1.2.0.0/16,"(10372, 3356, 10886, 27)"
44782,1.2.0.0/16,"(44782, 174, 10886, 27)"
44782,1.2.3.0/24,"(44782, 6461, 2152, 25)"
34409,1.2.0.0/16,"(34409, 3257, 10886, 27)"
61942,1.2.3.0/24,"(61942, 3356, 2152, 25)"
61942,1.2.0.0/16,"(61942, 3356, 10886, 27)"
25875,1.2.0.0/16,"(25875, 174, 10886, 27)"
25875,1.2.3.0/24,"(25875, 6461, 2152, 25)"
25871,1.2.0.0/16,"(25871, 174, 10886, 27)"
25871,1.2.3.0/24,"(25871, 3356, 2152, 25)"
5088,1.2.3.0/24,"(5088, 3356, 2152, 25)"
5088,1.2.0.0/16,"(5088, 3356, 10886, 27)"
46185,1.2.0.0/16,"(46185, 174, 10886, 27)"
25837,1.2.0.0/16,"(25837, 174, 10886, 27)"
30641,1.2.0.0/16,"(30641, 174, 10886, 27)"
201099,1.2.0.0/16,"(201099, 3257, 10886, 27)"
201099,1.2.3.0/24,"(201099, 8220, 2152, 25)"
150347,1.2.0.0/16,"(150347, 1299, 10886, 27)"
25816,1.2.0.0/16,"(25816, 174, 10886, 27)"
25816,1.2.3.0/24,"(25816, 6461, 2152, 25)"
212794,1.2.3.0/24,"(212794, 6939, 2152, 25)"
46354,1.2.0.0/16,"(46354, 174, 10886, 27)"
46354,1.2.3.0/24,"(46354, 3356, 2152, 25)"
32277,1.2.0.0/16,"(32277, 6461, 10886, 27)"
32277,1.2.3.0/24,"(32277, 6461, 2152, 25)"
25798,1.2.0.0/16,"(25798, 174, 10886, 27)"
393705,1.2.0.0/16,"(393705, 174, 10886, 27)"
11889,1.2.0.0/16,"(11889, 1299, 10886, 27)"
17211,1.2.3.0/24,"(17211, 6939, 2152, 25)"
17211,1.2.0.0/16,"(17211, 174, 10886, 27)"
46110,1.2.0.0/16,"(46110, 174, 10886, 27)"
43128,1.2.0.0/16,"(43128, 174, 10886, 27)"
43128,1.2.3.0/24,"(43128, 3356, 2152, 25)"
25710,1.2.0.0/16,"(25710, 174, 10886, 27)"
38303,1.2.3.0/24,"(38303, 13335, 2152, 25)"
395538,1.2.0.0/16,"(395538, 174, 10886, 27)"
46442,1.2.0.0/16,"(46442, 174, 10886, 27)"
25689,1.2.0.0/16,"(25689, 174, 10886, 27)"
211406,1.2.0.0/16,"(211406, 1299, 10886, 27)"
25687,1.2.3.0/24,"(25687, 6461, 2152, 25)"
25687,1.2.0.0/16,"(25687, 174, 10886, 27)"
25675,1.2.0.0/16,"(25675, 174, 10886, 27)"
20388,1.2.3.0/24,"(20388, 6939, 2152, 25)"
20388,1.2.0.0/16,"(20388, 174, 10886, 27)"
272646,1.2.3.0/24,"(272646, 3356, 2152, 25)"
272646,1.2.0.0/16,"(272646, 3356, 10886, 27)"
400489,1.2.0.0/16,"(400489, 174, 10886, 27)"
400489,1.2.3.0/24,"(400489, 3356, 2152, 25)"
25673,1.2.0.0/16,"(25673, 174, 10886, 27)"
25673,1.2.3.0/24,"(25673, 3356, 2152, 25)"
63431,1.2.0.0/16,"(63431, 174, 10886, 27)"
63431,1.2.3.0/24,"(63431, 3356, 2152, 25)"
395479,1.2.0.0/16,"(395479, 174, 10886, 27)"
394382,1.2.0.0/16,"(394382, 174, 10886, 27)"
36107,1.2.0.0/16,"(36107, 174, 10886, 27)"
15354,1.2.0.0/16,"(15354, 174, 10886, 27)"
15354,1.2.3.0/24,"(15354, 3356, 2152, 25)"
25619,1.2.3.0/24,"(25619, 6939, 2152, 25)"
25619,1.2.0.0/16,"(25619, 174, 10886, 27)"
51047,1.2.0.0/16,"(51047, 174, 10886, 27)"
51047,1.2.3.0/24,"(51047, 3356, 2152, 25)"
34684,1.2.3.0/24,"(34684, 13335, 2152, 25)"
205142,1.2.0.0/16,"(205142, 286, 10886, 27)"
205142,1.2.3.0/24,"(205142, 3356, 2152, 25)"
30699,1.2.0.0/16,"(30699, 174, 10886, 27)"
398813,1.2.3.0/24,"(398813, 3356, 2152, 25)"
398813,1.2.0.0/16,"(398813, 3356, 10886, 27)"
62469,1.2.3.0/24,"(62469, 6939, 2152, 25)"
25612,1.2.3.0/24,"(25612, 6939, 2152, 25)"
25612,1.2.0.0/16,"(25612, 174, 10886, 27)"
43073,1.2.3.0/24,"(43073, 3356, 2152, 25)"
43073,1.2.0.0/16,"(43073, 3356, 10886, 27)"
11738,1.2.3.0/24,"(11738, 6939, 2152, 25)"
11738,1.2.0.0/16,"(11738, 174, 10886, 27)"
63103,1.2.0.0/16,"(63103, 286, 10886, 27)"
63103,1.2.3.0/24,"(63103, 3356, 2152, 25)"
63129,1.2.3.0/24,"(63129, 6939, 2152, 25)"
270122,1.2.0.0/16,"(270122, 1299, 10886, 27)"
17864,1.2.3.0/24,"(17864, 9318, 2152, 25)"
11227,1.2.0.0/16,"(11227, 174, 10886, 27)"
26974,1.2.0.0/16,"(26974, 174, 10886, 27)"
26974,1.2.3.0/24,"(26974, 6461, 2152, 25)"
11713,1.2.0.0/16,"(11713, 174, 10886, 27)"
30304,1.2.3.0/24,"(30304, 3356, 2152, 25)"
30304,1.2.0.0/16,"(30304, 3356, 10886, 27)"
11699,1.2.0.0/16,"(11699, 174, 10886, 27)"
11699,1.2.3.0/24,"(11699, 3356, 2152, 25)"
397924,1.2.0.0/16,"(397924, 174, 10886, 27)"
206851,1.2.3.0/24,"(206851, 6939, 2152, 25)"
206851,1.2.0.0/16,"(206851, 174, 10886, 27)"
55243,1.2.3.0/24,"(55243, 3356, 2152, 25)"
55243,1.2.0.0/16,"(55243, 3356, 10886, 27)"
13614,1.2.0.0/16,"(13614, 174, 10886, 27)"
13614,1.2.3.0/24,"(13614, 6461, 2152, 25)"
14010,1.2.3.0/24,"(14010, 3356, 2152, 25)"
14010,1.2.0.0/16,"(14010, 174, 10886, 27)"
23438,1.2.0.0/16,"(23438, 174, 10886, 27)"
11594,1.2.0.0/16,"(11594, 174, 10886, 27)"
21467,1.2.3.0/24,"(21467, 8220, 2152, 25)"
42220,1.2.0.0/16,"(42220, 174, 10886, 27)"
714,1.2.3.0/24,"(714, 2152, 25)"
18485,1.2.0.0/16,"(18485, 174, 10886, 27)"
11409,1.2.3.0/24,"(11409, 3356, 2152, 25)"
11409,1.2.0.0/16,"(11409, 3356, 10886, 27)"
6082,1.2.0.0/16,"(6082, 174, 10886, 27)"
29928,1.2.3.0/24,"(29928, 3356, 2152, 25)"
29928,1.2.0.0/16,"(29928, 3356, 10886, 27)"
11323,1.2.0.0/16,"(11323, 174, 10886, 27)"
11323,1.2.3.0/24,"(11323, 3356, 2152, 25)"
53366,1.2.0.0/16,"(53366, 174, 10886, 27)"
36797,1.2.3.0/24,"(36797, 6939, 2152, 25)"
36797,1.2.0.0/16,"(36797, 174, 10886, 27)"
59836,1.2.3.0/24,"(59836, 6461, 2152, 25)"
59836,1.2.0.0/16,"(59836, 174, 10886, 27)"
50462,1.2.3.0/24,"(50462, 8220, 2152, 25)"
21752,1.2.3.0/24,"(21752, 3356, 2152, 25)"
21752,1.2.0.0/16,"(21752, 3356, 10886, 27)"
999,1.2.0.0/16,"(999, 174, 10886, 27)"
206459,1.2.0.0/16,"(206459, 286, 10886, 27)"
13629,1.2.0.0/16,"(13629, 174, 10886, 27)"
13629,1.2.3.0/24,"(13629, 3356, 2152, 25)"
3356,1.2.3.0/24,"(3356, 2152, 25)"
3356,1.2.0.0/16,"(3356, 10886, 27)"
45399,1.2.3.0/24,"(45399, 3786, 2152, 25)"
11248,1.2.0.0/16,"(11248, 174, 10886, 27)"
2280,1.2.0.0/16,"(2280, 1299, 10886, 27)"
25375,1.2.0.0/16,"(25375, 174, 10886, 27)"
11218,1.2.0.0/16,"(11218, 174, 10886, 27)"
11218,1.2.3.0/24,"(11218, 3356, 2152, 25)"
53261,1.2.3.0/24,"(53261, 3356, 2152, 25)"
53261,1.2.0.0/16,"(53261, 3356, 10886, 27)"
17349,1.2.3.0/24,"(17349, 3356, 2152, 25)"
17349,1.2.0.0/16,"(17349, 3356, 10886, 27)"
13920,1.2.3.0/24,"(13920, 16276, 2152, 25)"
36613,1.2.0.0/16,"(36613, 174, 10886, 27)"
36613,1.2.3.0/24,"(36613, 3356, 2152, 25)"
396168,1.2.0.0/16,"(396168, 174, 10886, 27)"
31931,1.2.0.0/16,"(31931, 6461, 10886, 27)"
31931,1.2.3.0/24,"(31931, 6461, 2152, 25)"
215856,1.2.0.0/16,"(215856, 174, 10886, 27)"
26931,1.2.3.0/24,"(26931, 6461, 2152, 25)"
26931,1.2.0.0/16,"(26931, 174, 10886, 27)"
11140,1.2.0.0/16,"(11140, 174, 10886, 27)"
212417,1.2.0.0/16,"(212417, 174, 10886, 27)"
41959,1.2.0.0/16,"(41959, 174, 10886, 27)"
329053,1.2.0.0/16,"(329053, 174, 10886, 27)"
400964,1.2.0.0/16,"(400964, 174, 10886, 27)"
46658,1.2.0.0/16,"(46658, 174, 10886, 27)"
36796,1.2.0.0/16,"(36796, 174, 10886, 27)"
207254,1.2.3.0/24,"(207254, 6939, 2152, 25)"
20477,1.2.3.0/24,"(20477, 6939, 2152, 25)"
20477,1.2.0.0/16,"(20477, 174, 10886, 27)"
209611,1.2.0.0/16,"(209611, 174, 10886, 27)"
22834,1.2.0.0/16,"(22834, 174, 10886, 27)"
22834,1.2.3.0/24,"(22834, 3356, 2152, 25)"
2288,1.2.0.0/16,"(2288, 174, 10886, 27)"
4589,1.2.0.0/16,"(4589, 286, 10886, 27)"
11005,1.2.0.0/16,"(11005, 174, 10886, 27)"
11633,1.2.3.0/24,"(11633, 3356, 2152, 25)"
11633,1.2.0.0/16,"(11633, 3356, 10886, 27)"
31743,1.2.0.0/16,"(31743, 3257, 10886, 27)"
31743,1.2.3.0/24,"(31743, 6461, 2152, 25)"
10990,1.2.3.0/24,"(10990, 6939, 2152, 25)"
10990,1.2.0.0/16,"(10990, 174, 10886, 27)"
22775,1.2.0.0/16,"(22775, 174, 10886, 27)"
133017,1.2.0.0/16,"(133017, 174, 10886, 27)"
10818,1.2.0.0/16,"(10818, 174, 10886, 27)"
10818,1.2.3.0/24,"(10818, 3356, 2152, 25)"
62804,1.2.3.0/24,"(62804, 3356, 2152, 25)"
62804,1.2.0.0/16,"(62804, 3257, 10886, 27)"
273019,1.2.3.0/24,"(273019, 3356, 2152, 25)"
273019,1.2.0.0/16,"(273019, 3356, 10886, 27)"
39286,1.2.0.0/16,"(39286, 174, 10886, 27)"
20681,1.2.0.0/16,"(20681, 286, 10886, 27)"
20681,1.2.3.0/24,"(20681, 3292, 2152, 25)"
39449,1.2.0.0/16,"(39449, 174, 10886, 27)"
39449,1.2.3.0/24,"(39449, 3356, 2152, 25)"
10745,1.2.3.0/24,"(10745, 6461, 2152, 25)"
10745,1.2.0.0/16,"(10745, 174, 10886, 27)"
10725,1.2.3.0/24,"(10725, 1828, 2152, 25)"
10725,1.2.0.0/16,"(10725, 174, 10886, 27)"
9774,1.2.3.0/24,"(9774, 9318, 2152, 25)"
8161,1.2.3.0/24,"(8161, 3356, 2152, 25)"
8161,1.2.0.0/16,"(8161, 3356, 10886, 27)"
